"Scenario","Year","age","modelYear","vehSize","EV"
"Ambitious-Reference",2050,2,2048,"Car",24879.0967986105
"Ambitious-Reference",2050,2,2048,"Light Truck",47241.9032013896
"Ambitious-Reference",2050,3,2047,"Car",35769.8635245421
"Ambitious-Reference",2050,3,2047,"Light Truck",67900.136475458
"Ambitious-Reference",2050,4,2046,"Car",48878.054741198
"Ambitious-Reference",2050,4,2046,"Light Truck",93829.9452588021
"Ambitious-Reference",2050,5,2045,"Car",61456.928163586
"Ambitious-Reference",2050,5,2045,"Light Truck",116693.071836414
"Ambitious-Reference",2050,6,2044,"Car",72957.5070650676
"Ambitious-Reference",2050,6,2044,"Light Truck",140053.492934933
"Ambitious-Reference",2050,7,2043,"Car",87494.6460615991
"Ambitious-Reference",2050,7,2043,"Light Truck",161406.353938401
"Ambitious-Reference",2050,8,2042,"Car",102557.025559727
"Ambitious-Reference",2050,8,2042,"Light Truck",189211.974440274
"Ambitious-Reference",2050,9,2041,"Car",123048.241116821
"Ambitious-Reference",2050,9,2041,"Light Truck",226769.75888318
"Ambitious-Reference",2050,10,2040,"Car",153197.395901876
"Ambitious-Reference",2050,10,2040,"Light Truck",277907.604098124
"Ambitious-Reference",2050,11,2039,"Car",445525.55962882
"Ambitious-Reference",2050,11,2039,"Light Truck",806480.44037118
"Ambitious-Reference",2050,12,2038,"Car",578200.999707911
"Ambitious-Reference",2050,12,2038,"Light Truck",1045602.00029209
"Ambitious-Reference",2050,13,2037,"Car",702241.203371523
"Ambitious-Reference",2050,13,2037,"Light Truck",1258675.79662848
"Ambitious-Reference",2050,14,2036,"Car",773843.70299573
"Ambitious-Reference",2050,14,2036,"Light Truck",1385210.29700427
"Ambitious-Reference",2050,15,2035,"Car",752983.431384291
"Ambitious-Reference",2050,15,2035,"Light Truck",1358404.56861571
"Ambitious-Reference",2050,16,2034,"Car",608348.403909096
"Ambitious-Reference",2050,16,2034,"Light Truck",1108485.5960909
"Ambitious-Reference",2050,17,2033,"Car",395631.255185581
"Ambitious-Reference",2050,17,2033,"Light Truck",739142.744814419
"Ambitious-Reference",2050,18,2032,"Car",240155.296808076
"Ambitious-Reference",2050,18,2032,"Light Truck",431123.703191924
"Ambitious-Reference",2050,19,2031,"Car",128170.080915177
"Ambitious-Reference",2050,19,2031,"Light Truck",226361.919084824
"Ambitious-Reference",2050,20,2030,"Car",63264.4214191137
"Ambitious-Reference",2050,20,2030,"Light Truck",110125.578580886
"Ambitious-Reference",2050,21,2029,"Car",28254.6699924057
"Ambitious-Reference",2050,21,2029,"Light Truck",50587.3300075943
"Ambitious-Reference",2050,22,2028,"Car",12093.743220526
"Ambitious-Reference",2050,22,2028,"Light Truck",21220.256779474
"Ambitious-Reference",2050,23,2027,"Car",5026.59558129267
"Ambitious-Reference",2050,23,2027,"Light Truck",8671.40441870734
"Ambitious-Reference",2050,24,2026,"Car",2162.96799790529
"Ambitious-Reference",2050,24,2026,"Light Truck",3545.03200209471
"Ambitious-Reference",2050,25,2025,"Car",970.009549189014
"Ambitious-Reference",2050,25,2025,"Light Truck",1486.99045081099
"Ambitious-Reference",2050,26,2024,"Car",374.129294173587
"Ambitious-Reference",2050,26,2024,"Light Truck",616.870705826413
"Ambitious-Reference",2050,27,2023,"Car",103.570366770268
"Ambitious-Reference",2050,27,2023,"Light Truck",161.429633229732
"Ambitious-Reference",2050,28,2022,"Car",24.2542999048457
"Ambitious-Reference",2050,28,2022,"Light Truck",35.7457000951543
"Ambitious-Reference",2050,29,2021,"Car",8.85868615623056
"Ambitious-Reference",2050,29,2021,"Light Truck",13.1413138437694
"Ambitious-Short",2022,0,2022,"Car",131.781696149662
"Ambitious-Short",2022,0,2022,"Light Truck",194.218303850338
"Ambitious-Short",2022,1,2021,"Car",89.7948642199734
"Ambitious-Short",2022,1,2021,"Light Truck",133.205135780027
"Ambitious-Short",2022,2,2020,"Car",71.5285935371582
"Ambitious-Short",2022,2,2020,"Light Truck",106.471406462842
"Ambitious-Short",2022,3,2019,"Car",90.7353845743536
"Ambitious-Short",2022,3,2019,"Light Truck",133.264615425646
"Ambitious-Short",2022,4,2018,"Car",123.056850095248
"Ambitious-Short",2022,4,2018,"Light Truck",178.943149904752
"Ambitious-Short",2022,5,2017,"Car",92.0145987121205
"Ambitious-Short",2022,5,2017,"Light Truck",131.985401287879
"Ambitious-Short",2022,6,2016,"Car",388.746708425145
"Ambitious-Short",2022,6,2016,"Light Truck",548.253291574854
"Ambitious-Short",2023,0,2023,"Car",180.542896159844
"Ambitious-Short",2023,0,2023,"Light Truck",267.457103840156
"Ambitious-Short",2023,1,2022,"Car",205.757310859441
"Ambitious-Short",2023,1,2022,"Light Truck",303.242689140559
"Ambitious-Short",2023,2,2021,"Car",139.725640736909
"Ambitious-Short",2023,2,2021,"Light Truck",207.274359263091
"Ambitious-Short",2023,3,2020,"Car",110.909504585706
"Ambitious-Short",2023,3,2020,"Light Truck",165.090495414294
"Ambitious-Short",2023,4,2019,"Car",138.938557629479
"Ambitious-Short",2023,4,2019,"Light Truck",204.061442370521
"Ambitious-Short",2023,5,2018,"Car",186.215167197114
"Ambitious-Short",2023,5,2018,"Light Truck",270.784832802886
"Ambitious-Short",2023,6,2017,"Car",136.378780234036
"Ambitious-Short",2023,6,2017,"Light Truck",195.621219765964
"Ambitious-Short",2023,7,2016,"Car",560.508861347248
"Ambitious-Short",2023,7,2016,"Light Truck",790.491138652751
"Ambitious-Short",2024,0,2024,"Car",344.39184221994
"Ambitious-Short",2024,0,2024,"Light Truck",546.60815778006
"Ambitious-Short",2024,1,2023,"Car",281.292280177614
"Ambitious-Short",2024,1,2023,"Light Truck",416.707719822386
"Ambitious-Short",2024,2,2022,"Car",319.752520412216
"Ambitious-Short",2024,2,2022,"Light Truck",471.247479587785
"Ambitious-Short",2024,3,2021,"Car",215.829808169981
"Ambitious-Short",2024,3,2021,"Light Truck",320.170191830019
"Ambitious-Short",2024,4,2020,"Car",169.980871158528
"Ambitious-Short",2024,4,2020,"Light Truck",253.019128841472
"Ambitious-Short",2024,5,2019,"Car",210.635714190464
"Ambitious-Short",2024,5,2019,"Light Truck",309.364285809536
"Ambitious-Short",2024,6,2018,"Car",276.674176207528
"Ambitious-Short",2024,6,2018,"Light Truck",402.325823792472
"Ambitious-Short",2024,7,2017,"Car",197.174140097401
"Ambitious-Short",2024,7,2017,"Light Truck",282.825859902599
"Ambitious-Short",2024,8,2016,"Car",778.738070132335
"Ambitious-Short",2024,8,2016,"Light Truck",1098.26192986766
"Ambitious-Short",2025,0,2025,"Car",650.73399380415
"Ambitious-Short",2025,0,2025,"Light Truck",957.266006195849
"Ambitious-Short",2025,1,2024,"Car",536.077850083314
"Ambitious-Short",2025,1,2024,"Light Truck",850.922149916686
"Ambitious-Short",2025,2,2023,"Car",436.043334028909
"Ambitious-Short",2025,2,2023,"Light Truck",645.956665971092
"Ambitious-Short",2025,3,2022,"Car",494.383479727104
"Ambitious-Short",2025,3,2022,"Light Truck",728.616520272896
"Ambitious-Short",2025,4,2021,"Car",330.992728200978
"Ambitious-Short",2025,4,2021,"Light Truck",491.007271799022
"Ambitious-Short",2025,5,2020,"Car",257.181459908883
"Ambitious-Short",2025,5,2020,"Light Truck",382.818540091116
"Ambitious-Short",2025,6,2019,"Car",312.713021836612
"Ambitious-Short",2025,6,2019,"Light Truck",459.286978163389
"Ambitious-Short",2025,7,2018,"Car",399.731026302776
"Ambitious-Short",2025,7,2018,"Light Truck",581.268973697224
"Ambitious-Short",2025,8,2017,"Car",273.98989884368
"Ambitious-Short",2025,8,2017,"Light Truck",393.01010115632
"Ambitious-Short",2025,9,2016,"Car",1029.32826425057
"Ambitious-Short",2025,9,2016,"Light Truck",1451.67173574943
"Ambitious-Short",2026,0,2026,"Car",933.09245845504
"Ambitious-Short",2026,0,2026,"Light Truck",1453.90754154496
"Ambitious-Short",2026,1,2025,"Car",1007.39839712224
"Ambitious-Short",2026,1,2025,"Light Truck",1482.60160287776
"Ambitious-Short",2026,2,2024,"Car",828.630080113788
"Ambitious-Short",2026,2,2024,"Light Truck",1315.36991988621
"Ambitious-Short",2026,3,2023,"Car",670.587900022277
"Ambitious-Short",2026,3,2023,"Light Truck",993.412099977723
"Ambitious-Short",2026,4,2022,"Car",756.734157031185
"Ambitious-Short",2026,4,2022,"Light Truck",1115.26584296881
"Ambitious-Short",2026,5,2021,"Car",499.710432721915
"Ambitious-Short",2026,5,2021,"Light Truck",741.289567278085
"Ambitious-Short",2026,6,2020,"Car",381.351883521141
"Ambitious-Short",2026,6,2020,"Light Truck",567.648116478858
"Ambitious-Short",2026,7,2019,"Car",451.65157946609
"Ambitious-Short",2026,7,2019,"Light Truck",663.34842053391
"Ambitious-Short",2026,8,2018,"Car",555.793190496418
"Ambitious-Short",2026,8,2018,"Light Truck",808.206809503582
"Ambitious-Short",2026,9,2017,"Car",362.718261887511
"Ambitious-Short",2026,9,2017,"Light Truck",520.281738112489
"Ambitious-Short",2026,10,2016,"Car",1280.33334279616
"Ambitious-Short",2026,10,2016,"Light Truck",1805.66665720384
"Ambitious-Short",2026,11,2015,NA,0
"Ambitious-Short",2027,0,2027,"Car",1325.91454616544
"Ambitious-Short",2027,0,2027,"Light Truck",2156.08545383456
"Ambitious-Short",2027,1,2026,"Car",1431.09124246194
"Ambitious-Short",2027,1,2026,"Light Truck",2231.90875753806
"Ambitious-Short",2027,2,2025,"Car",1546.80604595667
"Ambitious-Short",2027,2,2025,"Light Truck",2279.19395404333
"Ambitious-Short",2027,3,2024,"Car",1268.663997536
"Ambitious-Short",2027,3,2024,"Light Truck",2016.336002464
"Ambitious-Short",2027,4,2023,"Car",1018.77777118769
"Ambitious-Short",2027,4,2023,"Light Truck",1509.22222881231
"Ambitious-Short",2027,5,2022,"Car",1140.76057219124
"Ambitious-Short",2027,5,2022,"Light Truck",1681.23942780876
"Ambitious-Short",2027,6,2021,"Car",739.297626492696
"Ambitious-Short",2027,6,2021,"Light Truck",1096.7023735073
"Ambitious-Short",2027,7,2020,"Car",549.323524524131
"Ambitious-Short",2027,7,2020,"Light Truck",817.676475475869
"Ambitious-Short",2027,8,2019,"Car",628.261524441172
"Ambitious-Short",2027,8,2019,"Light Truck",922.738475558829
"Ambitious-Short",2027,9,2018,"Car",736.303735503686
"Ambitious-Short",2027,9,2018,"Light Truck",1070.69626449631
"Ambitious-Short",2027,10,2017,"Car",451.446624931341
"Ambitious-Short",2027,10,2017,"Light Truck",647.553375068659
"Ambitious-Short",2027,11,2016,"Car",6183.02262076835
"Ambitious-Short",2027,11,2016,"Light Truck",8719.97737923165
"Ambitious-Short",2027,12,2015,NA,0
"Ambitious-Short",2028,0,2028,"Car",1328.406316626
"Ambitious-Short",2028,0,2028,"Light Truck",2231.593683374
"Ambitious-Short",2028,1,2027,"Car",2006.65228251091
"Ambitious-Short",2028,1,2027,"Light Truck",3267.34771748909
"Ambitious-Short",2028,2,2026,"Car",2168.21009036852
"Ambitious-Short",2028,2,2026,"Light Truck",3385.78990963148
"Ambitious-Short",2028,3,2025,"Car",2346.25523266377
"Ambitious-Short",2028,3,2025,"Light Truck",3460.74476733623
"Ambitious-Short",2028,4,2024,"Car",1910.02850183358
"Ambitious-Short",2028,4,2024,"Light Truck",3038.97149816642
"Ambitious-Short",2028,5,2023,"Car",1516.0767306994
"Ambitious-Short",2028,5,2023,"Light Truck",2245.9232693006
"Ambitious-Short",2028,6,2022,"Car",1678.80179174707
"Ambitious-Short",2028,6,2022,"Light Truck",2474.19820825293
"Ambitious-Short",2028,7,2021,"Car",1057.80766056444
"Ambitious-Short",2028,7,2021,"Light Truck",1569.19233943556
"Ambitious-Short",2028,8,2020,"Car",758.283460700099
"Ambitious-Short",2028,8,2020,"Light Truck",1128.7165392999
"Ambitious-Short",2028,9,2019,"Car",828.770521603248
"Ambitious-Short",2028,9,2019,"Light Truck",1217.22947839675
"Ambitious-Short",2028,10,2018,"Car",915.591861470272
"Ambitious-Short",2028,10,2018,"Light Truck",1331.40813852973
"Ambitious-Short",2028,11,2017,"Car",9912.92989339684
"Ambitious-Short",2028,11,2017,"Light Truck",14219.0701066032
"Ambitious-Short",2028,12,2016,"Car",6076.81220736724
"Ambitious-Short",2028,12,2016,"Light Truck",8570.18779263275
"Ambitious-Short",2028,13,2015,NA,0
"Ambitious-Short",2029,0,2029,"Car",1795.73482298973
"Ambitious-Short",2029,0,2029,"Light Truck",3072.26517701027
"Ambitious-Short",2029,1,2028,"Car",2041.20970603507
"Ambitious-Short",2029,1,2028,"Light Truck",3431.79029396492
"Ambitious-Short",2029,2,2027,"Car",2985.55471049335
"Ambitious-Short",2029,2,2027,"Light Truck",4870.44528950665
"Ambitious-Short",2029,3,2026,"Car",3230.33867099539
"Ambitious-Short",2029,3,2026,"Light Truck",5055.66132900461
"Ambitious-Short",2029,4,2025,"Car",3489.76584023956
"Ambitious-Short",2029,4,2025,"Light Truck",5158.23415976044
"Ambitious-Short",2029,5,2024,"Car",2809.38549470198
"Ambitious-Short",2029,5,2024,"Light Truck",4477.61450529801
"Ambitious-Short",2029,6,2023,"Car",2191.50060115453
"Ambitious-Short",2029,6,2023,"Light Truck",3246.49939884547
"Ambitious-Short",2029,7,2022,"Car",2387.83582563206
"Ambitious-Short",2029,7,2022,"Light Truck",3519.16417436794
"Ambitious-Short",2029,8,2021,"Car",1448.79785409625
"Ambitious-Short",2029,8,2021,"Light Truck",2149.20214590375
"Ambitious-Short",2029,9,2020,"Car",990.952312711417
"Ambitious-Short",2029,9,2020,"Light Truck",1475.04768728858
"Ambitious-Short",2029,10,2019,"Car",1026.03896931624
"Ambitious-Short",2029,10,2019,"Light Truck",1506.96103068376
"Ambitious-Short",2029,11,2018,"Car",11113.418971847
"Ambitious-Short",2029,11,2018,"Light Truck",16160.581028153
"Ambitious-Short",2029,12,2017,"Car",9470.10963709476
"Ambitious-Short",2029,12,2017,"Light Truck",13583.8903629052
"Ambitious-Short",2029,13,2016,"Car",5417.56085231115
"Ambitious-Short",2029,13,2016,"Light Truck",7640.43914768884
"Ambitious-Short",2029,14,2015,NA,0
"Ambitious-Short",2030,0,2030,"Car",2382.71614700863
"Ambitious-Short",2030,0,2030,"Light Truck",3979.28385299137
"Ambitious-Short",2030,1,2029,"Car",2752.57233990057
"Ambitious-Short",2030,1,2029,"Light Truck",4713.42766009943
"Ambitious-Short",2030,2,2028,"Car",3100.77188715343
"Ambitious-Short",2030,2,2028,"Light Truck",5220.22811284656
"Ambitious-Short",2030,3,2027,"Car",4347.42096259667
"Ambitious-Short",2030,3,2027,"Light Truck",7111.57903740334
"Ambitious-Short",2030,4,2026,"Car",4696.5116091728
"Ambitious-Short",2030,4,2026,"Light Truck",7371.48839082721
"Ambitious-Short",2030,5,2025,"Car",5058.83715519017
"Ambitious-Short",2030,5,2025,"Light Truck",7499.16284480982
"Ambitious-Short",2030,6,2024,"Car",4006.11700710686
"Ambitious-Short",2030,6,2024,"Light Truck",6401.88299289314
"Ambitious-Short",2030,7,2023,"Car",3047.06437023344
"Ambitious-Short",2030,7,2023,"Light Truck",4513.93562976657
"Ambitious-Short",2030,8,2022,"Car",3246.84228059534
"Ambitious-Short",2030,8,2022,"Light Truck",4785.15771940466
"Ambitious-Short",2030,9,2021,"Car",1875.22279225299
"Ambitious-Short",2030,9,2021,"Light Truck",2781.77720774701
"Ambitious-Short",2030,10,2020,"Car",1212.77132188283
"Ambitious-Short",2030,10,2020,"Light Truck",1805.22867811717
"Ambitious-Short",2030,11,2019,"Car",12325.0247609101
"Ambitious-Short",2030,11,2019,"Light Truck",18101.9752390899
"Ambitious-Short",2030,12,2018,"Car",10786.218141958
"Ambitious-Short",2030,12,2018,"Light Truck",15684.781858042
"Ambitious-Short",2030,13,2017,"Car",8199.97955130067
"Ambitious-Short",2030,13,2017,"Light Truck",11762.0204486993
"Ambitious-Short",2030,14,2016,"Car",4555.8458967092
"Ambitious-Short",2030,14,2016,"Light Truck",6425.15410329079
"Ambitious-Short",2030,15,2015,NA,0
"Ambitious-Short",2031,0,2031,"Car",3240.23445182921
"Ambitious-Short",2031,0,2031,"Light Truck",5524.7655481708
"Ambitious-Short",2031,1,2030,"Car",3658.60474139643
"Ambitious-Short",2031,1,2030,"Light Truck",6115.39525860357
"Ambitious-Short",2031,2,2029,"Car",4168.235322177
"Ambitious-Short",2031,2,2029,"Light Truck",7147.764677823
"Ambitious-Short",2031,3,2028,"Car",4639.77920519575
"Ambitious-Short",2031,3,2028,"Light Truck",7825.22079480424
"Ambitious-Short",2031,4,2027,"Car",6158.68353892346
"Ambitious-Short",2031,4,2027,"Light Truck",10114.3164610766
"Ambitious-Short",2031,5,2026,"Car",6634.87610692275
"Ambitious-Short",2031,5,2026,"Light Truck",10457.1238930773
"Ambitious-Short",2031,6,2025,"Car",7105.56150497314
"Ambitious-Short",2031,6,2025,"Light Truck",10574.4384950269
"Ambitious-Short",2031,7,2024,"Car",5494.59703462455
"Ambitious-Short",2031,7,2024,"Light Truck",8812.40296537545
"Ambitious-Short",2031,8,2023,"Car",4037.63231389615
"Ambitious-Short",2031,8,2023,"Light Truck",5981.36768610385
"Ambitious-Short",2031,9,2022,"Car",4175.78196695093
"Ambitious-Short",2031,9,2022,"Light Truck",6154.21803304907
"Ambitious-Short",2031,10,2021,"Car",2271.04499641547
"Ambitious-Short",2031,10,2021,"Light Truck",3368.95500358453
"Ambitious-Short",2031,11,2020,"Car",21836.7151764197
"Ambitious-Short",2031,11,2020,"Light Truck",32504.2848235802
"Ambitious-Short",2031,12,2019,"Car",12139.0982362689
"Ambitious-Short",2031,12,2019,"Light Truck",17828.9017637311
"Ambitious-Short",2031,13,2018,"Car",9423.22091159836
"Ambitious-Short",2031,13,2018,"Light Truck",13702.7790884016
"Ambitious-Short",2031,14,2017,"Car",6749.9280626677
"Ambitious-Short",2031,14,2017,"Light Truck",9682.0719373323
"Ambitious-Short",2031,15,2016,"Car",3653.47226722714
"Ambitious-Short",2031,15,2016,"Light Truck",5152.52773277286
"Ambitious-Short",2031,16,2015,NA,0
"Ambitious-Short",2032,0,2032,"Car",4696.51818240983
"Ambitious-Short",2032,0,2032,"Light Truck",8195.48181759017
"Ambitious-Short",2032,1,2031,"Car",4966.62647453575
"Ambitious-Short",2032,1,2031,"Light Truck",8476.37352546425
"Ambitious-Short",2032,2,2030,"Car",5552.32052960998
"Ambitious-Short",2032,2,2030,"Light Truck",9292.67947039002
"Ambitious-Short",2032,3,2029,"Car",6211.26413562082
"Ambitious-Short",2032,3,2029,"Light Truck",10671.7358643792
"Ambitious-Short",2032,4,2028,"Car",6791.68943761633
"Ambitious-Short",2032,4,2028,"Light Truck",11485.3105623837
"Ambitious-Short",2032,5,2027,"Car",8475.61467485475
"Ambitious-Short",2032,5,2027,"Light Truck",13990.3853251453
"Ambitious-Short",2032,6,2026,"Car",9081.32033572427
"Ambitious-Short",2032,6,2026,"Light Truck",14386.6796642757
"Ambitious-Short",2032,7,2025,"Car",9622.79719953381
"Ambitious-Short",2032,7,2025,"Light Truck",14390.2028004662
"Ambitious-Short",2032,8,2024,"Car",7201.28566228859
"Ambitious-Short",2032,8,2024,"Light Truck",11598.7143377114
"Ambitious-Short",2032,9,2023,"Car",5058.02207522813
"Ambitious-Short",2032,9,2023,"Light Truck",7492.97792477188
"Ambitious-Short",2032,10,2022,"Car",5035.59689857771
"Ambitious-Short",2032,10,2022,"Light Truck",7421.40310142229
"Ambitious-Short",2032,11,2021,"Car",49053.3639199165
"Ambitious-Short",2032,11,2021,"Light Truck",72767.6360800835
"Ambitious-Short",2032,12,2020,"Car",21281.7658074601
