"Scenario","Year","State","vehSize","total_gallons"
"Ambitious",2046,"District of Columbia","Light Truck",162104742.881841
"Ambitious",2046,"Florida","Car",2030035273.1875
"Ambitious",2046,"Florida","Light Truck",5278950818.30531
"Ambitious",2046,"Georgia","Car",975909025.532516
"Ambitious",2046,"Georgia","Light Truck",2539899131.55029
"Ambitious",2046,"Hawaii","Car",124016130.36175
"Ambitious",2046,"Hawaii","Light Truck",343628923.006415
"Ambitious",2046,"Idaho","Car",175813299.977504
"Ambitious",2046,"Idaho","Light Truck",499232156.043119
"Ambitious",2046,"Illinois","Car",1232147087.39436
"Ambitious",2046,"Illinois","Light Truck",3016029033.35709
"Ambitious",2046,"Indiana","Car",655474047.890367
"Ambitious",2046,"Indiana","Light Truck",1606357454.28438
"Ambitious",2046,"Iowa","Car",306022803.988242
"Ambitious",2046,"Iowa","Light Truck",785360772.241848
"Ambitious",2046,"Kansas","Car",271385405.822185
"Ambitious",2046,"Kansas","Light Truck",696234400.096617
"Ambitious",2046,"Kentucky","Car",411642085.484956
"Ambitious",2046,"Kentucky","Light Truck",1038182400.5256
"Ambitious",2046,"Louisiana","Car",388774298.490224
"Ambitious",2046,"Louisiana","Light Truck",1036313923.8
"Ambitious",2046,"Maine","Car",137578662.235987
"Ambitious",2046,"Maine","Light Truck",352690474.05764
"Ambitious",2046,"Maryland","Car",574311515.047243
"Ambitious",2046,"Maryland","Light Truck",1492963598.94767
"Ambitious",2046,"Massachusetts","Car",673737093.88129
"Ambitious",2046,"Massachusetts","Light Truck",1724376127.62672
"Ambitious",2046,"Michigan","Car",989106228.905738
"Ambitious",2046,"Michigan","Light Truck",2422958382.96272
"Ambitious",2046,"Minnesota","Car",575612547.255252
"Ambitious",2046,"Minnesota","Light Truck",1475484387.68328
"Ambitious",2046,"Mississippi","Car",259332105.413435
"Ambitious",2046,"Mississippi","Light Truck",654307920.57271
"Ambitious",2046,"Missouri","Car",568607029.440338
"Ambitious",2046,"Missouri","Light Truck",1458504643.00389
"Ambitious",2046,"Montana","Car",105803952.129946
"Ambitious",2046,"Montana","Light Truck",300490178.079135
"Ambitious",2046,"Nebraska","Car",187183475.535684
"Ambitious",2046,"Nebraska","Light Truck",480255962.372685
"Ambitious",2046,"Nevada","Car",286189561.688108
"Ambitious",2046,"Nevada","Light Truck",810085885.696338
"Ambitious",2046,"New Hampshire","Car",136426684.633467
"Ambitious",2046,"New Hampshire","Light Truck",349624163.607695
"Ambitious",2046,"New Jersey","Car",892453132.029889
"Ambitious",2046,"New Jersey","Light Truck",2266119553.85789
"Ambitious",2046,"New Mexico","Car",181240674.873597
"Ambitious",2046,"New Mexico","Light Truck",514544340.136325
"Ambitious",2046,"New York","Car",1852337639.25674
"Ambitious",2046,"New York","Light Truck",4714528128.92189
"Ambitious",2046,"North Carolina","Car",962793448.516418
"Ambitious",2046,"North Carolina","Light Truck",2507295906.91511
"Ambitious",2046,"North Dakota","Car",78951275.5659817
"Ambitious",2046,"North Dakota","Light Truck",202681224.233086
"Ambitious",2046,"Ohio","Car",1124903904.12417
"Ambitious",2046,"Ohio","Light Truck",2756400272.93235
"Ambitious",2046,"Oklahoma","Car",359072771.380058
"Ambitious",2046,"Oklahoma","Light Truck",956223949.102275
"Ambitious",2046,"Oregon","Car",382170492.325056
"Ambitious",2046,"Oregon","Light Truck",1058837156.29584
"Ambitious",2046,"Pennsylvania","Car",1214790175.43873
"Ambitious",2046,"Pennsylvania","Light Truck",3093548473.7112
"Ambitious",2046,"Rhode Island","Car",102886100.368291
"Ambitious",2046,"Rhode Island","Light Truck",263706018.834389
"Ambitious",2046,"South Carolina","Car",469408108.637292
"Ambitious",2046,"South Carolina","Light Truck",1223457403.76441
"Ambitious",2046,"South Dakota","Car",89583940.0229337
"Ambitious",2046,"South Dakota","Light Truck",229970238.254476
"Ambitious",2046,"Tennessee","Car",644869491.946729
"Ambitious",2046,"Tennessee","Light Truck",1625473377.67977
"Ambitious",2046,"Texas","Car",2700354097.52113
"Ambitious",2046,"Texas","Light Truck",7184682074.26968
"Ambitious",2046,"Utah","Car",311625882.338748
"Ambitious",2046,"Utah","Light Truck",882958833.182079
"Ambitious",2046,"Vermont","Car",65532791.258165
"Ambitious",2046,"Vermont","Light Truck",167669472.176336
"Ambitious",2046,"Virginia","Car",793827443.135747
"Ambitious",2046,"Virginia","Light Truck",2065408537.6976
"Ambitious",2046,"Washington","Car",732406554.335042
"Ambitious",2046,"Washington","Light Truck",2023831570.91808
"Ambitious",2046,"West Virginia","Car",158661214.136792
"Ambitious",2046,"West Virginia","Light Truck",413876924.072266
"Ambitious",2046,"Wisconsin","Car",594349677.47089
"Ambitious",2046,"Wisconsin","Light Truck",1456142217.97267
"Ambitious",2046,"Wyoming","Car",53856512.692736
"Ambitious",2046,"Wyoming","Light Truck",153055578.647559
"Ambitious",2047,"Alabama","Car",464672332.68997
"Ambitious",2047,"Alabama","Light Truck",1173513009.90189
"Ambitious",2047,"Alaska","Car",72374737.8491578
"Ambitious",2047,"Alaska","Light Truck",201879588.108049
"Ambitious",2047,"Arizona","Car",666329886.080918
"Ambitious",2047,"Arizona","Light Truck",1891046922.11365
"Ambitious",2047,"Arkansas","Car",273867392.326579
"Ambitious",2047,"Arkansas","Light Truck",730505569.014328
"Ambitious",2047,"California","Car",3475671268.15737
"Ambitious",2047,"California","Light Truck",9623254659.03857
"Ambitious",2047,"Colorado","Car",554128164.601953
"Ambitious",2047,"Colorado","Light Truck",1570632958.04662
"Ambitious",2047,"Connecticut","Car",349751007.671815
"Ambitious",2047,"Connecticut","Light Truck",897179367.887945
"Ambitious",2047,"Delaware","Car",96533079.4578313
"Ambitious",2047,"Delaware","Light Truck",251622963.038968
"Ambitious",2047,"District of Columbia","Car",63537495.1024344
"Ambitious",2047,"District of Columbia","Light Truck",165581591.668883
"Ambitious",2047,"Florida","Car",2066253950.14771
"Ambitious",2047,"Florida","Light Truck",5382700030.92931
"Ambitious",2047,"Georgia","Car",996238065.468872
"Ambitious",2047,"Georgia","Light Truck",2596757263.52319
"Ambitious",2047,"Hawaii","Car",125984935.944779
"Ambitious",2047,"Hawaii","Light Truck",350391754.404894
"Ambitious",2047,"Idaho","Car",180445568.751887
"Ambitious",2047,"Idaho","Light Truck",512769264.117845
"Ambitious",2047,"Illinois","Car",1258451416.37838
"Ambitious",2047,"Illinois","Light Truck",3087832072.57381
"Ambitious",2047,"Indiana","Car",672486441.726788
"Ambitious",2047,"Indiana","Light Truck",1651461079.75028
"Ambitious",2047,"Iowa","Car",314326143.850982
"Ambitious",2047,"Iowa","Light Truck",808224743.015555
"Ambitious",2047,"Kansas","Car",278394118.430849
"Ambitious",2047,"Kansas","Light Truck",715660846.645511
"Ambitious",2047,"Kentucky","Car",422962010.357796
"Ambitious",2047,"Kentucky","Light Truck",1068148947.34261
"Ambitious",2047,"Louisiana","Car",400071780.05916
"Ambitious",2047,"Louisiana","Light Truck",1067236026.86505
"Ambitious",2047,"Maine","Car",140996551.121585
"Ambitious",2047,"Maine","Light Truck",361899236.796706
"Ambitious",2047,"Maryland","Car",583885159.801883
"Ambitious",2047,"Maryland","Light Truck",1520704383.26505
"Ambitious",2047,"Massachusetts","Car",686530245.119406
"Ambitious",2047,"Massachusetts","Light Truck",1760161742.98569
"Ambitious",2047,"Michigan","Car",1013148297.33387
"Ambitious",2047,"Michigan","Light Truck",2487291982.18364
"Ambitious",2047,"Minnesota","Car",588605237.756351
"Ambitious",2047,"Minnesota","Light Truck",1512203186.24286
"Ambitious",2047,"Mississippi","Car",266885584.25075
"Ambitious",2047,"Mississippi","Light Truck",674180889.532829
"Ambitious",2047,"Missouri","Car",582919028.468139
"Ambitious",2047,"Missouri","Light Truck",1498314520.67473
"Ambitious",2047,"Montana","Car",108655525.814052
"Ambitious",2047,"Montana","Light Truck",308802057.856613
"Ambitious",2047,"Nebraska","Car",192078241.591584
"Ambitious",2047,"Nebraska","Light Truck",493800205.726998
"Ambitious",2047,"Nevada","Car",290674654.563318
"Ambitious",2047,"Nevada","Light Truck",824217911.861279
"Ambitious",2047,"New Hampshire","Car",139655644.474869
"Ambitious",2047,"New Hampshire","Light Truck",358377415.589823
"Ambitious",2047,"New Jersey","Car",904905765.337957
"Ambitious",2047,"New Jersey","Light Truck",2301742237.38706
"Ambitious",2047,"New Mexico","Car",185897873.94506
"Ambitious",2047,"New Mexico","Light Truck",528193910.313316
"Ambitious",2047,"New York","Car",1894727581.45121
"Ambitious",2047,"New York","Light Truck",4827360917.50032
"Ambitious",2047,"North Carolina","Car",984954251.97941
"Ambitious",2047,"North Carolina","Light Truck",2568427942.65408
"Ambitious",2047,"North Dakota","Car",81191525.8872725
"Ambitious",2047,"North Dakota","Light Truck",208814770.82433
"Ambitious",2047,"Ohio","Car",1153496502.50428
"Ambitious",2047,"Ohio","Light Truck",2832425167.88941
"Ambitious",2047,"Oklahoma","Car",368159144.591375
"Ambitious",2047,"Oklahoma","Light Truck",981453269.581026
"Ambitious",2047,"Oregon","Car",388151100.782379
"Ambitious",2047,"Oregon","Light Truck",1079464817.06844
"Ambitious",2047,"Pennsylvania","Car",1245118585.5261
"Ambitious",2047,"Pennsylvania","Light Truck",3173490492.33033
"Ambitious",2047,"Rhode Island","Car",105373917.783422
"Ambitious",2047,"Rhode Island","Light Truck",270431678.154409
"Ambitious",2047,"South Carolina","Car",481628421.950532
"Ambitious",2047,"South Carolina","Light Truck",1256650844.06533
"Ambitious",2047,"South Dakota","Car",92115503.6111916
"Ambitious",2047,"South Dakota","Light Truck",236904916.79811
"Ambitious",2047,"Tennessee","Car",661103788.519229
"Ambitious",2047,"Tennessee","Light Truck",1668886084.99769
"Ambitious",2047,"Texas","Car",2759194754.21543
"Ambitious",2047,"Texas","Light Truck",7350960878.3678
"Ambitious",2047,"Utah","Car",317549160.62905
"Ambitious",2047,"Utah","Light Truck",901036054.756643
"Ambitious",2047,"Vermont","Car",66697203.5126945
"Ambitious",2047,"Vermont","Light Truck",170961548.911883
"Ambitious",2047,"Virginia","Car",809531737.684949
"Ambitious",2047,"Virginia","Light Truck",2109667705.96904
"Ambitious",2047,"Washington","Car",739056743.373695
"Ambitious",2047,"Washington","Light Truck",2051536665.47908
"Ambitious",2047,"West Virginia","Car",163265940.469882
"Ambitious",2047,"West Virginia","Light Truck",426231397.314662
"Ambitious",2047,"Wisconsin","Car",609110128.283261
"Ambitious",2047,"Wisconsin","Light Truck",1495517631.52226
"Ambitious",2047,"Wyoming","Car",55426546.5684438
"Ambitious",2047,"Wyoming","Light Truck",157593098.740424
"Ambitious",2048,"Alabama","Car",474668986.225141
"Ambitious",2048,"Alabama","Light Truck",1200333220.23086
"Ambitious",2048,"Alaska","Car",73884110.8208536
"Ambitious",2048,"Alaska","Light Truck",206446132.268051
"Ambitious",2048,"Arizona","Car",676916336.256281
"Ambitious",2048,"Arizona","Light Truck",1922877267.09252
"Ambitious",2048,"Arkansas","Car",279971706.603167
"Ambitious",2048,"Arkansas","Light Truck",747354892.645346
"Ambitious",2048,"California","Car",3477212064.31303
"Ambitious",2048,"California","Light Truck",9668031391.12221
"Ambitious",2048,"Colorado","Car",560295566.654135
"Ambitious",2048,"Colorado","Light Truck",1590272220.03875
"Ambitious",2048,"Connecticut","Car",355762012.682932
"Ambitious",2048,"Connecticut","Light Truck",913661334.18465
"Ambitious",2048,"Delaware","Car",98128877.040648
"Ambitious",2048,"Delaware","Light Truck",256095236.377279
"Ambitious",2048,"District of Columbia","Car",64534452.2903661
"Ambitious",2048,"District of Columbia","Light Truck",168397350.491129
"Ambitious",2048,"Florida","Car",2095556268.99213
"Ambitious",2048,"Florida","Light Truck",5466797341.55846
"Ambitious",2048,"Georgia","Car",1012653463.26917
"Ambitious",2048,"Georgia","Light Truck",2642783694.91569
"Ambitious",2048,"Hawaii","Car",127596383.599671
"Ambitious",2048,"Hawaii","Light Truck",355841624.756137
"Ambitious",2048,"Idaho","Car",184194408.322979
"Ambitious",2048,"Idaho","Light Truck",523674330.253185
"Ambitious",2048,"Illinois","Car",1279300460.33006
"Ambitious",2048,"Illinois","Light Truck",3146545753.42432
"Ambitious",2048,"Indiana","Car",685991490.458232
"Ambitious",2048,"Indiana","Light Truck",1688228334.88528
"Ambitious",2048,"Iowa","Car",320930651.857244
"Ambitious",2048,"Iowa","Light Truck",826819024.967551
"Ambitious",2048,"Kansas","Car",283967300.172733
"Ambitious",2048,"Kansas","Light Truck",731469992.011052
"Ambitious",2048,"Kentucky","Car",432015526.235331
"Ambitious",2048,"Kentucky","Light Truck",1092453995.43327
"Ambitious",2048,"Louisiana","Car",409144255.048274
"Ambitious",2048,"Louisiana","Light Truck",1092232942.62898
"Ambitious",2048,"Maine","Car",143755995.37678
"Ambitious",2048,"Maine","Light Truck",369337151.926763
"Ambitious",2048,"Maryland","Car",591637705.112669
"Ambitious",2048,"Maryland","Light Truck",1543204464.36
"Ambitious",2048,"Massachusetts","Car",696892451.488322
"Ambitious",2048,"Massachusetts","Light Truck",1789123294.72598
"Ambitious",2048,"Michigan","Car",1032224501.61792
"Ambitious",2048,"Michigan","Light Truck",2539787223.91656
"Ambitious",2048,"Minnesota","Car",598928022.961786
"Ambitious",2048,"Minnesota","Light Truck",1542142365.3081
"Ambitious",2048,"Mississippi","Car",272926701.132295
"Ambitious",2048,"Mississippi","Light Truck",690289297.92525
"Ambitious",2048,"Missouri","Car",594297917.996982
"Ambitious",2048,"Missouri","Light Truck",1530723126.93876
"Ambitious",2048,"Montana","Car",110962569.044775
"Ambitious",2048,"Montana","Light Truck",315497274.783109
"Ambitious",2048,"Nebraska","Car",195970737.025654
"Ambitious",2048,"Nebraska","Light Truck",504820571.287116
"Ambitious",2048,"Nevada","Car",294339251.720697
"Ambitious",2048,"Nevada","Light Truck",835632620.94933
"Ambitious",2048,"New Hampshire","Car",142263955.897455
"Ambitious",2048,"New Hampshire","Light Truck",365449834.87396
"Ambitious",2048,"New Jersey","Car",915081825.560425
"Ambitious",2048,"New Jersey","Light Truck",2330607818.98131
"Ambitious",2048,"New Mexico","Car",189668232.294879
"Ambitious",2048,"New Mexico","Light Truck",539190736.929171
"Ambitious",2048,"New York","Car",1929065802.63316
"Ambitious",2048,"New York","Light Truck",4918444889.57398
"Ambitious",2048,"North Carolina","Car",1002829493.87668
"Ambitious",2048,"North Carolina","Light Truck",2617875450.55392
"Ambitious",2048,"North Dakota","Car",82973850.4646785
"Ambitious",2048,"North Dakota","Light Truck",213799992.48003
"Ambitious",2048,"Ohio","Car",1176190850.92661
"Ambitious",2048,"Ohio","Light Truck",2894417812.95197
"Ambitious",2048,"Oklahoma","Car",375461399.096824
"Ambitious",2048,"Oklahoma","Light Truck",1001872536.28825
"Ambitious",2048,"Oregon","Car",393047923.602136
"Ambitious",2048,"Oregon","Light Truck",1096088278.78795
"Ambitious",2048,"Pennsylvania","Car",1269658439.83987
"Ambitious",2048,"Pennsylvania","Light Truck",3237989499.98518
"Ambitious",2048,"Rhode Island","Car",107383049.097001
"Ambitious",2048,"Rhode Island","Light Truck",275864991.426687
"Ambitious",2048,"South Carolina","Car",491473710.743291
"Ambitious",2048,"South Carolina","Light Truck",1283475850.5287
"Ambitious",2048,"South Dakota","Car",94129564.4652346
"Ambitious",2048,"South Dakota","Light Truck",242541614.057405
"Ambitious",2048,"Tennessee","Car",674087951.904329
"Ambitious",2048,"Tennessee","Light Truck",1704132584.61101
"Ambitious",2048,"Texas","Car",2806522986.63425
"Ambitious",2048,"Texas","Light Truck",7485726135.20668
"Ambitious",2048,"Utah","Car",322368852.991883
"Ambitious",2048,"Utah","Light Truck",915621138.633113
"Ambitious",2048,"Vermont","Car",67641249.1440716
"Ambitious",2048,"Vermont","Light Truck",173627325.80598
"Ambitious",2048,"Virginia","Car",822220601.839797
"Ambitious",2048,"Virginia","Light Truck",2145511101.45572
"Ambitious",2048,"Washington","Car",744606431.676406
"Ambitious",2048,"Washington","Light Truck",2073903644.40766
"Ambitious",2048,"West Virginia","Car",166972248.59056
"Ambitious",2048,"West Virginia","Light Truck",436208368.354945
"Ambitious",2048,"Wisconsin","Car",620823611.337182
"Ambitious",2048,"Wisconsin","Light Truck",1527636448.43688
"Ambitious",2048,"Wyoming","Car",56695439.6323738
"Ambitious",2048,"Wyoming","Light Truck",161246895.286299
"Ambitious",2049,"Alabama","Car",482163541.395892
"Ambitious",2049,"Alabama","Light Truck",1221348532.94496
"Ambitious",2049,"Alaska","Car",75021307.0170792
"Ambitious",2049,"Alaska","Light Truck",210009770.482311
"Ambitious",2049,"Arizona","Car",685148305.15133
"Ambitious",2049,"Arizona","Light Truck",1948035489.96022
"Ambitious",2049,"Arkansas","Car",284574495.887418
"Ambitious",2049,"Arkansas","Light Truck",760482352.391953
"Ambitious",2049,"California","Car",3480403568.38878
"Ambitious",2049,"California","Light Truck",9711888693.26431
"Ambitious",2049,"Colorado","Car",565226982.572148
"Ambitious",2049,"Colorado","Light Truck",1606217935.82187
"Ambitious",2049,"Connecticut","Car",360362158.355955
"Ambitious",2049,"Connecticut","Light Truck",926702733.174361
"Ambitious",2049,"Delaware","Car",99362443.4100221
"Ambitious",2049,"Delaware","Light Truck",259626691.473324
"Ambitious",2049,"District of Columbia","Car",65307617.4191616
"Ambitious",2049,"District of Columbia","Light Truck",170628631.249267
"Ambitious",2049,"Florida","Car",2118433874.11992
"Ambitious",2049,"Florida","Light Truck",5533915848.83377
"Ambitious",2049,"Georgia","Car",1025345171.06305
"Ambitious",2049,"Georgia","Light Truck",2679135447.60587
"Ambitious",2049,"Hawaii","Car",128839585.402283
"Ambitious",2049,"Hawaii","Light Truck",360222290.043693
"Ambitious",2049,"Idaho","Car",187064004.189151
"Ambitious",2049,"Idaho","Light Truck",532151754.049416
"Ambitious",2049,"Illinois","Car",1294801304.65726
"Ambitious",2049,"Illinois","Light Truck",3193668291.57381
