"Scenario","Year","State","vehSize","total_kwh"
"Baseline",2046,"Illinois","Car",4014987176.04595
"Baseline",2046,"Illinois","Light Truck",12249214085.8407
"Baseline",2046,"Indiana","Car",2165654528.93558
"Baseline",2046,"Indiana","Light Truck",6615148995.26123
"Baseline",2046,"Iowa","Car",975207265.261481
"Baseline",2046,"Iowa","Light Truck",3125975258.35756
"Baseline",2046,"Kansas","Car",897600201.609536
"Baseline",2046,"Kansas","Light Truck",2876299818.88638
"Baseline",2046,"Kentucky","Car",1448145844.79027
"Baseline",2046,"Kentucky","Light Truck",4317120436.53055
"Baseline",2046,"Louisiana","Car",1466476506.71369
"Baseline",2046,"Louisiana","Light Truck",4335834548.30197
"Baseline",2046,"Maine","Car",411743564.498698
"Baseline",2046,"Maine","Light Truck",1392585379.23986
"Baseline",2046,"Maryland","Car",2108747095.42204
"Baseline",2046,"Maryland","Light Truck",5985752494.5951
"Baseline",2046,"Massachusetts","Car",2101816957.92314
"Baseline",2046,"Massachusetts","Light Truck",7096533133.28853
"Baseline",2046,"Michigan","Car",3183097548.05648
"Baseline",2046,"Michigan","Light Truck",9718792736.53159
"Baseline",2046,"Minnesota","Car",1768340863.38347
"Baseline",2046,"Minnesota","Light Truck",5662063341.57902
"Baseline",2046,"Mississippi","Car",936053909.328212
"Baseline",2046,"Mississippi","Light Truck",2791868593.28809
"Baseline",2046,"Missouri","Car",1895008306.39136
"Baseline",2046,"Missouri","Light Truck",6071464318.98025
"Baseline",2046,"Montana","Car",377758498.885928
"Baseline",2046,"Montana","Light Truck",1063956584.06446
"Baseline",2046,"Nebraska","Car",603327484.661061
"Baseline",2046,"Nebraska","Light Truck",1933474094.29552
"Baseline",2046,"Nevada","Car",1100994224.6278
"Baseline",2046,"Nevada","Light Truck",3092314596.83049
"Baseline",2046,"New Hampshire","Car",415052686.303364
"Baseline",2046,"New Hampshire","Light Truck",1403295832.9855
"Baseline",2046,"New Jersey","Car",3128582492.85251
"Baseline",2046,"New Jersey","Light Truck",9165730093.80226
"Baseline",2046,"New Mexico","Car",707634112.648789
"Baseline",2046,"New Mexico","Light Truck",1992435261.978
"Baseline",2046,"New York","Car",6414913081.43803
"Baseline",2046,"New York","Light Truck",18842698059.0792
"Baseline",2046,"North Carolina","Car",3626801738.18151
"Baseline",2046,"North Carolina","Light Truck",10316989593.9246
"Baseline",2046,"North Dakota","Car",237522134.818849
"Baseline",2046,"North Dakota","Light Truck",761593004.694044
"Baseline",2046,"Ohio","Car",3725419799.54517
"Baseline",2046,"Ohio","Light Truck",11377960011.9625
"Baseline",2046,"Oklahoma","Car",1314219689.98047
"Baseline",2046,"Oklahoma","Light Truck",3881371162.56761
"Baseline",2046,"Oregon","Car",1662751259.64676
"Baseline",2046,"Oregon","Light Truck",3805152108.59799
"Baseline",2046,"Pennsylvania","Car",4222351515.21752
"Baseline",2046,"Pennsylvania","Light Truck",12409943145.746
"Baseline",2046,"Rhode Island","Car",323947353.221572
"Baseline",2046,"Rhode Island","Light Truck",1095431936.77218
"Baseline",2046,"South Carolina","Car",1782517145.24485
"Baseline",2046,"South Carolina","Light Truck",5075816947.35103
"Baseline",2046,"South Dakota","Car",278638650.45937
"Baseline",2046,"South Dakota","Light Truck",893404597.906644
"Baseline",2046,"Tennessee","Car",2295912289.05093
"Baseline",2046,"Tennessee","Light Truck",6839642707.61603
"Baseline",2046,"Texas","Car",9992981362.65293
"Baseline",2046,"Texas","Light Truck",29482482203.3981
"Baseline",2046,"Utah","Car",1166422552.15298
"Baseline",2046,"Utah","Light Truck",3278791546.24192
"Baseline",2046,"Vermont","Car",195085322.378057
"Baseline",2046,"Vermont","Light Truck",658446694.616609
"Baseline",2046,"Virginia","Car",2945826333.34625
"Baseline",2046,"Virginia","Light Truck",8370661125.97336
"Baseline",2046,"Washington","Car",3129808684.14198
"Baseline",2046,"Washington","Light Truck",7147125148.84419
"Baseline",2046,"West Virginia","Car",582013777.014408
"Baseline",2046,"West Virginia","Light Truck",1658988980.23323
"Baseline",2046,"Wisconsin","Car",1871608537.2292
"Baseline",2046,"Wisconsin","Light Truck",5715279832.37142
"Baseline",2046,"Wyoming","Car",193540144.000395
"Baseline",2046,"Wyoming","Light Truck",545400940.903795
"Baseline",2047,"Alabama","Car",1706380556.66126
"Baseline",2047,"Alabama","Light Truck",5123501215.99801
"Baseline",2047,"Alaska","Car",292799899.742466
"Baseline",2047,"Alaska","Light Truck",672639789.502784
"Baseline",2047,"Arizona","Car",2624009208.46954
"Baseline",2047,"Arizona","Light Truck",7424275137.22052
"Baseline",2047,"Arkansas","Car",1029884851.67442
"Baseline",2047,"Arkansas","Light Truck",3064574320.84235
"Baseline",2047,"California","Car",16405707623.7161
"Baseline",2047,"California","Light Truck",37463617708.5749
"Baseline",2047,"Colorado","Car",2101328167.91257
"Baseline",2047,"Colorado","Light Truck",5938563294.53892
"Baseline",2047,"Connecticut","Car",1116904236.29044
"Baseline",2047,"Connecticut","Light Truck",3808364785.2196
"Baseline",2047,"Delaware","Car",360395714.007486
"Baseline",2047,"Delaware","Light Truck",1033283259.93116
"Baseline",2047,"District of Columbia","Car",237667081.432388
"Baseline",2047,"District of Columbia","Light Truck",681224162.350743
"Baseline",2047,"Florida","Car",7946564208.08383
"Baseline",2047,"Florida","Light Truck",22766103355.0933
"Baseline",2047,"Georgia","Car",3852593582.5477
"Baseline",2047,"Georgia","Light Truck",11045501989.8576
"Baseline",2047,"Hawaii","Car",584872515.994983
"Baseline",2047,"Hawaii","Light Truck",1340456330.02871
"Baseline",2047,"Idaho","Car",685077911.38545
"Baseline",2047,"Idaho","Light Truck",1940624723.16383
"Baseline",2047,"Illinois","Car",4169314758.39958
"Baseline",2047,"Illinois","Light Truck",12816093157.3348
"Baseline",2047,"Indiana","Car",2258962279.22392
"Baseline",2047,"Indiana","Light Truck",6950227342.02974
"Baseline",2047,"Iowa","Car",1018584149.24743
"Baseline",2047,"Iowa","Light Truck",3287310891.05551
"Baseline",2047,"Kansas","Car",936348223.98437
"Baseline",2047,"Kansas","Light Truck",3021181601.86358
"Baseline",2047,"Kentucky","Car",1512297812.32453
"Baseline",2047,"Kentucky","Light Truck",4540615551.57913
"Baseline",2047,"Louisiana","Car",1533934714.0421
"Baseline",2047,"Louisiana","Light Truck",4564947420.59226
"Baseline",2047,"Maine","Car",428282106.37381
"Baseline",2047,"Maine","Light Truck",1461340365.6018
"Baseline",2047,"Maryland","Car",2177317344.17758
"Baseline",2047,"Maryland","Light Truck",6235970927.19245
"Baseline",2047,"Massachusetts","Car",2173854804.84005
"Baseline",2047,"Massachusetts","Light Truck",7407818923.59042
"Baseline",2047,"Michigan","Car",3314953860.14447
"Baseline",2047,"Michigan","Light Truck",10195894429.3353
"Baseline",2047,"Minnesota","Car",1838901350.87165
"Baseline",2047,"Minnesota","Light Truck",5929751169.5753
"Baseline",2047,"Mississippi","Car",979074715.975302
"Baseline",2047,"Mississippi","Light Truck",2940678222.71601
"Baseline",2047,"Missouri","Car",1975566298.79441
"Baseline",2047,"Missouri","Light Truck",6373508887.51807
"Baseline",2047,"Montana","Car",394538942.333837
"Baseline",2047,"Montana","Light Truck",1117736195.1665
"Baseline",2047,"Nebraska","Car",629568274.522437
"Baseline",2047,"Nebraska","Light Truck",2031459497.67145
"Baseline",2047,"Nevada","Car",1137546256.79398
"Baseline",2047,"Nevada","Light Truck",3215972686.643
"Baseline",2047,"New Hampshire","Car",431233085.779168
"Baseline",2047,"New Hampshire","Light Truck",1471029966.39337
"Baseline",2047,"New Jersey","Car",3220831700.5241
"Baseline",2047,"New Jersey","Light Truck",9522546556.14208
"Baseline",2047,"New Mexico","Car",738187469.017258
"Baseline",2047,"New Mexico","Light Truck",2090819613.89597
"Baseline",2047,"New York","Car",6661909928.22868
"Baseline",2047,"New York","Light Truck",19735346936.3654
"Baseline",2047,"North Carolina","Car",3768212966.38732
"Baseline",2047,"North Carolina","Light Truck",10809414093.8418
"Baseline",2047,"North Dakota","Car",248382962.164146
"Baseline",2047,"North Dakota","Light Truck",801797036.258328
"Baseline",2047,"Ohio","Car",3883916436.65338
"Baseline",2047,"Ohio","Light Truck",11948506956.9699
"Baseline",2047,"Oklahoma","Car",1369657230.28588
"Baseline",2047,"Oklahoma","Light Truck",4072801874.4324
"Baseline",2047,"Oregon","Car",1726032729.08096
"Baseline",2047,"Oregon","Light Truck",3955654761.24557
"Baseline",2047,"Pennsylvania","Car",4393775778.88048
"Baseline",2047,"Pennsylvania","Light Truck",13022123292.3902
"Baseline",2047,"Rhode Island","Car",336743413.936132
"Baseline",2047,"Rhode Island","Light Truck",1148834312.51722
"Baseline",2047,"South Carolina","Car",1857494191.90813
"Baseline",2047,"South Carolina","Light Truck",5332312656.66753
"Baseline",2047,"South Dakota","Car",291346931.469652
"Baseline",2047,"South Dakota","Light Truck",940467867.595582
"Baseline",2047,"Tennessee","Car",2392168842.42187
"Baseline",2047,"Tennessee","Light Truck",7178731253.72826
"Baseline",2047,"Texas","Car",10378818783.9603
"Baseline",2047,"Texas","Light Truck",30839126846.8967
"Baseline",2047,"Utah","Car",1209026926.63466
"Baseline",2047,"Utah","Light Truck",3420188265.66273
"Baseline",2047,"Vermont","Car",201531784.8218
"Baseline",2047,"Vermont","Light Truck",686570758.705975
"Baseline",2047,"Virginia","Car",3050969183.42688
"Baseline",2047,"Virginia","Light Truck",8744941827.47584
"Baseline",2047,"Washington","Car",3228198013.4345
"Baseline",2047,"Washington","Light Truck",7387204620.4055
"Baseline",2047,"West Virginia","Car",608264333.591497
"Baseline",2047,"West Virginia","Light Truck",1747416877.30757
"Baseline",2047,"Wisconsin","Car",1950136131.57956
"Baseline",2047,"Wisconsin","Light Truck",5998715695.40077
"Baseline",2047,"Wyoming","Car",202559965.346225
"Baseline",2047,"Wyoming","Light Truck",574085782.879001
"Baseline",2048,"Alabama","Car",1775348960.39477
"Baseline",2048,"Alabama","Light Truck",5368394623.98707
"Baseline",2048,"Alaska","Car",305938188.487663
"Baseline",2048,"Alaska","Light Truck",703097910.255728
"Baseline",2048,"Arizona","Car",2717048323.72551
"Baseline",2048,"Arizona","Light Truck",7735860137.53369
"Baseline",2048,"Arkansas","Car",1072398042.26597
"Baseline",2048,"Arkansas","Light Truck",3211933596.8501
"Baseline",2048,"California","Car",16816957671.4425
"Baseline",2048,"California","Light Truck",38496224528.7377
"Baseline",2048,"Colorado","Car",2166174530.94589
"Baseline",2048,"Colorado","Light Truck",6162420300.06113
"Baseline",2048,"Connecticut","Car",1155488841.54661
"Baseline",2048,"Connecticut","Light Truck",3975651568.55807
"Baseline",2048,"Delaware","Car",372899277.250954
"Baseline",2048,"Delaware","Light Truck",1078126684.14138
"Baseline",2048,"District of Columbia","Car",245714847.317841
"Baseline",2048,"District of Columbia","Light Truck",710277338.235377
"Baseline",2048,"Florida","Car",8203797641.18967
"Baseline",2048,"Florida","Light Truck",23706367476.3326
"Baseline",2048,"Georgia","Car",3986051353.59536
"Baseline",2048,"Georgia","Light Truck",11524336921.9184
"Baseline",2048,"Hawaii","Car",606558216.262444
"Baseline",2048,"Hawaii","Light Truck",1391841302.14486
"Baseline",2048,"Idaho","Car",712597150.812917
"Baseline",2048,"Idaho","Light Truck",2030550303.21982
"Baseline",2048,"Illinois","Car",4318817364.79625
"Baseline",2048,"Illinois","Light Truck",13376893739.3823
"Baseline",2048,"Indiana","Car",2347722866.08783
"Baseline",2048,"Indiana","Light Truck",7276449119.4524
"Baseline",2048,"Iowa","Car",1059718198.51006
"Baseline",2048,"Iowa","Light Truck",3443718973.75266
"Baseline",2048,"Kansas","Car",973258724.462696
"Baseline",2048,"Kansas","Light Truck",3162216945.12001
"Baseline",2048,"Kentucky","Car",1573260385.78495
"Baseline",2048,"Kentucky","Light Truck",4757206371.32497
"Baseline",2048,"Louisiana","Car",1597839681.21987
"Baseline",2048,"Louisiana","Light Truck",4786037628.16922
"Baseline",2048,"Maine","Car",444075609.828261
"Baseline",2048,"Maine","Light Truck",1528657413.98226
"Baseline",2048,"Maryland","Car",2245852434.61905
"Baseline",2048,"Maryland","Light Truck",6488484500.46664
"Baseline",2048,"Massachusetts","Car",2244503553.10181
"Baseline",2048,"Massachusetts","Light Truck",7719280645.12986
"Baseline",2048,"Michigan","Car",3441148556.62543
"Baseline",2048,"Michigan","Light Truck",10662909721.5982
"Baseline",2048,"Minnesota","Car",1906954980.95823
"Baseline",2048,"Minnesota","Light Truck",6193242504.16039
"Baseline",2048,"Mississippi","Car",1019731053.46467
"Baseline",2048,"Mississippi","Light Truck",3084202865.04
"Baseline",2048,"Missouri","Car",2052485365.71684
"Baseline",2048,"Missouri","Light Truck",6668163276.37645
"Baseline",2048,"Montana","Car",410560702.423876
"Baseline",2048,"Montana","Light Truck",1169985145.64357
"Baseline",2048,"Nebraska","Car",654536153.348174
"Baseline",2048,"Nebraska","Light Truck",2126744638.69589
"Baseline",2048,"Nevada","Car",1174273915.60525
"Baseline",2048,"Nevada","Light Truck",3341469443.88576
"Baseline",2048,"New Hampshire","Car",446758410.333268
"Baseline",2048,"New Hampshire","Light Truck",1537613334.44038
"Baseline",2048,"New Jersey","Car",3314289501.27896
"Baseline",2048,"New Jersey","Light Truck",9888566085.38218
"Baseline",2048,"New Mexico","Car",767489321.996612
"Baseline",2048,"New Mexico","Light Truck",2186784684.48208
"Baseline",2048,"New York","Car",6900146249.45253
"Baseline",2048,"New York","Light Truck",20616350936.368
"Baseline",2048,"North Carolina","Car",3904966437.78688
"Baseline",2048,"North Carolina","Light Truck",11294102814.704
"Baseline",2048,"North Dakota","Car",258640395.376709
"Baseline",2048,"North Dakota","Light Truck",840627341.662796
"Baseline",2048,"Ohio","Car",4034979668.09549
"Baseline",2048,"Ohio","Light Truck",12504933531.6728
"Baseline",2048,"Oklahoma","Car",1422889880.77473
"Baseline",2048,"Oklahoma","Light Truck",4259674368.01728
"Baseline",2048,"Oregon","Car",1789738156.44768
"Baseline",2048,"Oregon","Light Truck",4106692311.91372
"Baseline",2048,"Pennsylvania","Car",4557716958.21975
"Baseline",2048,"Pennsylvania","Light Truck",13621977341.2695
"Baseline",2048,"Rhode Island","Car",348995408.783766
"Baseline",2048,"Rhode Island","Light Truck",1201236459.85068
"Baseline",2048,"South Carolina","Car",1929109492.75002
"Baseline",2048,"South Carolina","Light Truck",5582281245.5796
"Baseline",2048,"South Dakota","Car",303353750.440984
"Baseline",2048,"South Dakota","Light Truck",985939046.249301
"Baseline",2048,"Tennessee","Car",2484431530.77711
"Baseline",2048,"Tennessee","Light Truck",7509757621.42987
"Baseline",2048,"Texas","Car",10754833752.2965
"Baseline",2048,"Texas","Light Truck",32179806478.2718
"Baseline",2048,"Utah","Car",1251067195.91615
"Baseline",2048,"Utah","Light Truck",3561553111.80496
"Baseline",2048,"Vermont","Car",207896093.715375
"Baseline",2048,"Vermont","Light Truck",714856798.552379
"Baseline",2048,"Virginia","Car",3154233429.11817
"Baseline",2048,"Virginia","Light Truck",9117776408.63301
"Baseline",2048,"Washington","Car",3331353666.58092
"Baseline",2048,"Washington","Light Truck",7636509355.24571
"Baseline",2048,"West Virginia","Car",633070699.922445
"Baseline",2048,"West Virginia","Light Truck",1832832968.08316
"Baseline",2048,"Wisconsin","Car",2025141072.11904
"Baseline",2048,"Wisconsin","Light Truck",6275664881.6933
"Baseline",2048,"Wyoming","Car",211109373.414805
"Baseline",2048,"Wyoming","Light Truck",601770765.699658
"Baseline",2049,"Alabama","Car",1840428100.74172
"Baseline",2049,"Alabama","Light Truck",5608829388.06628
"Baseline",2049,"Alaska","Car",318623740.896972
"Baseline",2049,"Alaska","Light Truck",732803350.42397
"Baseline",2049,"Arizona","Car",2808653730.44424
"Baseline",2049,"Arizona","Light Truck",8050828525.69527
"Baseline",2049,"Arkansas","Car",1112525029.99571
"Baseline",2049,"Arkansas","Light Truck",3356169586.709
"Baseline",2049,"California","Car",17286025028.3007
"Baseline",2049,"California","Light Truck",39657512746.2794
"Baseline",2049,"Colorado","Car",2232372206.02564
"Baseline",2049,"Colorado","Light Truck",6395466960.67112
"Baseline",2049,"Connecticut","Car",1192610775.45381
"Baseline",2049,"Connecticut","Light Truck",4143851539.39097
"Baseline",2049,"Delaware","Car",385073026.296535
"Baseline",2049,"Delaware","Light Truck",1123327628.18195
"Baseline",2049,"District of Columbia","Car",253596990.035083
"Baseline",2049,"District of Columbia","Light Truck",739696574.213423
"Baseline",2049,"Florida","Car",8458586792.49041
"Baseline",2049,"Florida","Light Truck",24666664317.915
"Baseline",2049,"Georgia","Car",4116036504.70603
"Baseline",2049,"Georgia","Light Truck",12007127593.4729
"Baseline",2049,"Hawaii","Car",628506794.705872
"Baseline",2049,"Hawaii","Light Truck",1444120048.92528
"Baseline",2049,"Idaho","Car",738905996.447742
"Baseline",2049,"Idaho","Light Truck",2119191663.16032
"Baseline",2049,"Illinois","Car",4463270991.78436
"Baseline",2049,"Illinois","Light Truck",13940157016.6294
"Baseline",2049,"Indiana","Car",2431731732.74664
"Baseline",2049,"Indiana","Light Truck",7598363387.81063
"Baseline",2049,"Iowa","Car",1098526254.5742
"Baseline",2049,"Iowa","Light Truck",3597280541.94518
"Baseline",2049,"Kansas","Car",1008265162.65198
"Baseline",2049,"Kansas","Light Truck",3301328892.2187
"Baseline",2049,"Kentucky","Car",1630818072.37259
"Baseline",2049,"Kentucky","Light Truck",4969958278.79038
"Baseline",2049,"Louisiana","Car",1658038124.9895
"Baseline",2049,"Louisiana","Light Truck",5002070730.41631
"Baseline",2049,"Maine","Car",459047141.800356
"Baseline",2049,"Maine","Light Truck",1595527959.19432
